,Region,County,Municipality,Location,Feature Carried,Feature Crossed,Owner,Year Built or Replaced,Month of inspection,Day of inspection
818,11,Bronx,New York (City),.7 MI SE I78+I95,295I 295IX1M21027,RANDALL AVENUE,NYSDOT,1961,9,1
13032,1,Saratoga,Clifton Park (Town),JCT SH 146A AND D & H RR,146A146A15011016,DELAWARE & HUDSON,NYSDOT,1993,9,3
9278,5,Niagara,Lockport (Town),0.9 MI NE OF MILLERSPORT,BARTZ ROAD,BR  MUD CREEK,Town,1960,9,3
1103,9,Broome,Binghamton (City),CITY OF BINGHAMTON,EXCHANGE STREET,SUSQUEHANNA RIVER,City,1901,9,3
15608,3,Tompkins,Dryden (Town),1.6 MILES NW OF DRYDEN,SOUTH GEORGE ROAD,VIRGIL CREEK,County,1936,9,3
13193,1,Saratoga,Wilton (Town),IN WILTON,87I 87I15091238,DELAWARE & HUDSON,NYSDOT,2007,9,3
15385,9,Tioga,Berkshire (Town),1.2 MI NW OF BERKSHIRE,JEWETT HILL ROAD,JEWETT HILL CREEK,Town,1936,9,3
5754,1,Essex,Ticonderoga (Town),TICONDEROGA,LORD HOWE STREET,TROUT BROOK,County,2015,9,3
11253,3,Oswego,Hannibal (Village),AT HANNIBAL,MILL STREET,NINEMILE CREEK,County,1965,9,3
13192,1,Saratoga,Wilton (Town),IN WILTON,87I 87I15091238,DELAWARE & HUDSON,NYSDOT,2007,9,3
9824,2,Oneida,Utica (City),BARNES AVE UTICA N OF 5A,BARNES AVE,MOHAWK RIVER,County,1935,9,3
8081,4,Monroe,Hamlin (Town),1.9MI W JCT RTS 18 & 19,18  18 43031020,SCHWIND CREEK,NYSDOT,1931,9,3
3430,8,Columbia,Austerlitz (Town),0.1 MI E JCT RTE203+TSP,203 203 81011066,INDIAN CREEK,NYSDOT,1960,9,3
5578,1,Essex,Elizabethtown (Town),2 MI SW ELIZABETHTOWN,LOBDELL ROAD,BOUQUET RIVER,County,2011,9,3
2278,5,Chautauqua,Ellery (Town),1.7 MI SE OF BEMUS POINT,17  17 52111214,WESTMAN ROAD,NYSDOT,1976,9,3
15595,3,Tompkins,Dryden (Town),IN ETNA,COUNTY ROAD 109,FALL CREEK,County,1960,9,3
5072,5,Erie,Concord (Town),6.3MI N JCT RTES 219 & 39,219  219 53121086,TREVETT ROAD,NYSDOT,1981,9,3
2621,5,Chautauqua,Sherman (Town),1.6 MI E JCT I86 & SH 37,86I 17 52111108,WAIT CORNERS ROAD,NYSDOT,1982,9,3
4204,9,Delaware,Roxbury (Town),1.8 MI NW OF GRAND GORGE,BRUCE PORN ROAD,BEAR KILL,County,1968,9,3
5071,5,Erie,Concord (Town),6.3MI N JCT RTES 219 & 39,219  219 53121086,TREVETT RD CR420,NYSDOT,1981,9,3
8667,10,Nassau,Great Neck Plaza (Village),1.6 MI SW OF MANHASSET,MIDDLE NECK ROAD,LONG ISLAND-PT WS,County,1935,9,3
10211,3,Onondaga,Manlius (Village),.4 MI SW JCT SH92 & SH173,173 173 33013074,W B LIMESTONE CRK,NYSDOT,1962,9,3
2620,5,Chautauqua,Sherman (Town),1.6 MI E JCT I86 & SH 76,86I 17 52111107,WAIT CORNERS ROAD,NYSDOT,1996,9,3
10528,4,Ontario,Naples (Town),.8 MI E JCT SH 245 & SH21,245 245 44041007,EAST OVERFLOW CRK,NYSDOT,1930,9,3
10534,4,Ontario,Naples (Village),.1 MI E JCT SH 245 & SH21,245 245 44041001,NAPLES CRK OVFLOW,NYSDOT,1929,9,3
8877,10,Nassau,Oyster Bay (Town),JCT RTE 135+NSP,135 135 03011104,908G908G03011145,NYSDOT,1962,9,3
12848,8,Rockland,Hillburn (Village),2.5 MI SE OF SLOATSBURG,FOURTH STREET,AVON SERVICE ROAD,Railroad,1965,9,3
10255,3,Onondaga,Pompey (Town),.5 MI E OF DELPHI,POMPEY HOLLOW RD,LIMESTONE CREEK,County,1928,9,3
9870,2,Oneida,Verona (Town),04MI S  JCT RTS 234+365,31 31 26011066,90IX,NYS Thruway Authority,1954,9,3
13792,7,St Lawrence,Hermon (Town),1.0 MI S OF HERMON,POND ROAD,ELM CREEK,County,1960,9,3
14456,6,Steuben,Lindley (Town),1.1 MILES NE OF LINDLEY,COUNTY ROAD 120,TANNERY CREEK,County,1991,9,3
13939,7,St Lawrence,Russell (Town),4 MILES SOUTH OF HERMON,COUNTY ROAD 21,ELM CREEK,County,1924,9,3
7424,7,Lewis,Lyons Falls (Village),VILLAGE OF LYONS FALLS,FULTON STREET,HOSKINS CREEK,Town,1960,9,3
15849,8,Ulster,Kingston (City),AT KINGSTON,GREENKILL AVENUE,BROADWAY RTE 28,City,2017,9,3
12705,11,Richmond,New York (City),IN NEW DORP,LINCOLN AVENUE,SIRT SOUTH SHORE,Metropolitan Transportation Authority,1952,9,3
13735,7,St Lawrence,De Kalb (Town),1.3 MI SW OF DE KALB JUNC,COUNTY ROAD 17,TANNER CREEK,County,2010,9,3
15638,3,Tompkins,Groton (Town),1.3 MI NW CORT CL;RTE 222,222 222 36011042,FALL CREEK,NYSDOT,1959,9,3
2843,6,Chemung,Erin (Town),2.0 MI SW OF ERIN,LANGDON HILL ROAD,NEWTOWN CREEK,County,1934,9,3
12004,11,Queens,New York (City),JCT GCP+I678,678I678IX5M12078,BOAT BASIN ROAD,NYSDOT,1963,9,3
16080,8,Ulster,Ulster (Town),0.6 MI S JCT RTS 28+I87,COUNTY ROAD 31,28  28 86012005,NYSDOT,2003,9,3
10945,8,Orange,Wallkill (Town),0.6 MI E JCT RTS 17+17K,17K 17K83011006,SHAWANGUNK KILL,NYSDOT,2017,9,3
5036,5,Erie,Clarence (Town),4.7 MI NE OF CLARENCE CTR,RAPIDS ROAD,TONAWANDA CREEK,County,1938,9,3
14124,6,Steuben,Campbell (Town),0.2 MI E OF COOPERSPLAINS,86I 15 64011156,MEADS CREEK,NYSDOT,2011,9,3
8116,4,Monroe,Henrietta (Town),1.1 MI N JCT I390 & SH253,390I390I43031099,LV AVON & LKVILLE,NYSDOT,1980,9,3
5024,5,Erie,Clarence (Town),3.1 MI E JCT SH78 & CR559,GOODRICH ROAD,TONAWANDA CREEK,County,1999,9,3
2307,5,Chautauqua,Ellery (Town),1.7 MI SE OF BEMUS POINT,WESTMAN ROAD,17  17 52111214,NYSDOT,1976,9,3
4215,9,Delaware,Roxbury (Town),1.2 MI W OF GRAND GORGE,TURK HILL ROAD,BEAR KILL,County,1977,9,3
14123,6,Steuben,Campbell (Town),0.2 MI E OF COOPERSPLAINS,86I 15 64011156,MEADS CREEK,NYSDOT,2011,9,3
13431,9,Schoharie,Middleburgh (Town),4 MI SE OF MIDDLEBURG,GRIDLEY ROAD,LIT SCHOHARIE CRK,County,2003,9,3
9382,5,Niagara,Pendleton (Town),3.2 MI. S OF LOCKPORT,DONNER ROAD,UNNAMED STREAM,Town,1965,9,3
10082,3,Onondaga,De Witt (Town),.2 MI SOUTH EXIT 2 - I481,JAMESVILLE ROAD,BUTTERNUT CREEK,County,2007,9,3
15628,3,Tompkins,Enfield (Town),2 MILES SE OF ENFIELD,HINES ROAD,ENFIELD CREEK,County,1955,9,3
11242,3,Oswego,Hannibal (Town),2.4 MI S JCT SH34 & SH104,34  34 34061012,TRIB STERLING CRK,NYSDOT,1962,9,3
4216,9,Delaware,Roxbury (Town),.8 MI EAST OF GRAND GORGE,VAN AKIN ROAD,BEAR KILL,County,1988,9,3
8191,4,Monroe,Parma (Town),1 MI N JUNCT RTE 18&261,261 261 43011060,SALMON CREEK,NYSDOT,2007,9,3
6872,7,Jefferson,Dexter (Village),0.2 MI N JCT 180 + 12F,180 180 73011034,BLACK RIVER,NYSDOT,1964,9,4
5731,1,Essex,Schroon (Town),.1MI N JCT I87+HOFFMAN RD,87I 87I12111050,ROGERS BROOK,NYSDOT,1965,9,4
9293,5,Niagara,Middleport (Village),0.1 MI E JCT RTS 31 & 31E,31  31 54014098,JEDDO CREEK FEEDR,NYSDOT,2000,9,4
2976,9,Chenango,Afton (Town),13 MI N OF S CHENANGO CL,235 235 92021013,TRIB WYLIE BROOK,NYSDOT,1932,9,4
1545,5,Cattaraugus,Allegany (Town),1.1 MI N OF VANDALIA,N NINE MILE CK RD,NINE MILE CREEK,County,1992,9,4
10592,4,Ontario,Victor (Town),1.4MI W JCT RTS 96 + 332,96  96 44041223,MUD CREEK,NYSDOT,2018,9,4
10648,8,Orange,Chester (Town),3.2 MI SW OF MONROE,COUNTY ROAD 45,TROUT BROOK,County,2006,9,4
1538,5,Cattaraugus,Allegany (Town),2.8 MI SE OF HUMPHREY,CHURCH ROAD,FIVE MILE CREEK,County,1992,9,4
11502,9,Otsego,Hartwick (Town),0.7 MI WEST OF INDEX,BURKE HILL ROAD,CHASE CREEK,Town,1989,9,4
7046,7,Jefferson,Theresa (Town),JCT I81 NB & SH 411,81I 81I73051391,411 411 73011044,NYSDOT,1965,9,4
14291,6,Steuben,Fremont (Town),JCT RTS 17 + 36,21  21 64023033,86I 17 64044055,NYSDOT,1970,9,4
14332,6,Steuben,Hartsville (Town),6.8 MI SW OF CONISTEO,COUNTY ROAD 28,PURDY CREEK,County,2008,9,4
611,6,Allegany,Hume (Town),1.4 MI NW OF HUME,HIGGINS CREEK RD,SIXTOWN CREEK,Town,1972,9,4
9525,2,Oneida,Boonville (Town),NE OF BOONVILLE,MOOSE RIVER ROAD,FRSTPT CNL FEEDER,NYSDOT,1929,9,4
10661,8,Orange,Chester (Village),JCT SH 17 & SH 94,94   94 83011046,6   17 83101169,NYSDOT,2004,9,4
1023,11,Bronx,New York (City),AT KINGS BRIDGE,W KINGS BRIDGE RD,MNRR Yard Tracks,City,1912,9,4
17132,8,Westchester,Somers (Town),5 MI EA JCTS TSP & RT 35,35  35 87012083,AMAWALK DAM SPILL,"NYC Dept of Water Supply, Gas and Electric",1997,9,4
9784,2,Oneida,Trenton (Town),AT HOLLAND PATENT,MILLER ROAD,NINE MILE CREEK,Town,1933,9,4
5732,1,Essex,Schroon (Town),.1MI N JCT I87&HOFFMAN RD,87I 87I12111050,ROGERS BROOK,NYSDOT,1965,9,4
5739,1,Essex,Schroon (Town),6 MI W  OF SCHROON LAKE,"CR 24, HOFFMAN ROAD",TROUT BROOK,County,2014,9,4
9418,5,Niagara,Royalton (Town),.8 MI W JCT SH271 & CANAL,CARMEN ROAD,ERIE CANAL,County,1994,9,4
16478,4,Wayne,Arcadia (Town),2.5 MI NW OF NEWARK,COUNTY ROAD 225,STEBBINS CREEK,County,2008,9,4
14346,6,Steuben,Hartsville (Town),5.0 MI. NW OF GREENWOOD,SLATE CREEK ROAD,TRIB SLATE CREEK,Town,2008,9,4
9625,2,Oneida,Marcy (Town),4.03 MI W INT 31 ON I-90,90IX,922A 922A26011015,NYS Thruway Authority,1954,9,4
494,6,Allegany,Burns (Town),2.5 MI SW OF CANASERAGA,COUNTY ROAD 13C,SLADER CREEK,County,1996,9,4
4230,9,Delaware,Sidney (Town),IN SIDNEY CENTER,COUNTY ROAD 35,WILLOW BROOK,County,1949,9,4
9619,2,Oneida,Marcy (Town),4.4 MI E JCT RTS 365 & 46,49  49 26023054,NINE MILE CREEK,NYSDOT,1998,9,4
9618,2,Oneida,Marcy (Town),4.4 MI E JCT RTS 365 & 46,49  49 26023054,NINE MILE CREEK,NYSDOT,1998,9,4
4240,9,Delaware,Sidney (Town),4.5 MI E OF SIDNEY,POPLAR HILL ROAD,CARRS CREEK,County,1961,9,4
11429,3,Oswego,Volney (Town),2.5 MI E OF MINETTO,SUCKERVILLE ROAD,BLACK CREEK,County,1991,9,4
4241,9,Delaware,Sidney (Town),3.3 MI E OF SIDNEY,RIVER ROAD,CARRS CREEK,County,1998,9,4
14832,10,Suffolk,Islip (Town),4.9 MI S JCT SH454 & SH25,908K908K07011017,LONG ISLAND-MAIN,NYSDOT,1952,9,4
6968,7,Jefferson,Orleans (Town),JCT I81 SB & SH 411,81I 81I73051391,411 411 73011044,NYSDOT,1965,9,4
6306,1,Greene,Catskill (Village),JCT OF RTE 9W @ RTE 23A,COUNTY ROAD 23B,9W  9W13041074,County,2000,9,4
4244,9,Delaware,Sidney (Town),6 MI E OF SIDNEY,WALTON-SIDNEY RD,CARRS CREEK,County,1967,9,4
9921,2,Oneida,Western (Town),4 MI NE OF LAKE DELTA,COLEMAN ROAD,CLARK BROOK,Town,1959,9,4
3014,9,Chenango,Coventry (Town),4.1 MI SO OF COVENTRY,MENDENHALL ROAD,WYLIE BROOK,County,1910,9,4
462,6,Allegany,Belfast (Town),0.5 MI.E.OF BELFAST,CR 26,GENESEE RIVER,County,1974,9,4
3735,3,Cortland,Homer (Town),6.6 MI NE JCT RTS 13+I-81,13  13 32043063,HAIGHTS CREEK,NYSDOT,2008,9,4
6798,7,Jefferson,Adams (Town),1 MI E OF ADAMS VILLAGE,LAWRENCE ROAD,MIKEN BROOK,Town,2004,9,4
11218,3,Oswego,Albion (Town),AT ALTMAR,PEKIN ROAD,BEAVERDAM BROOK,County,1980,9,4
7087,7,Jefferson,,1.3 MI W JCT RTS 193 & 81,193 7301 1064,Bear Creek,NYSDOT,2018,9,4
10384,3,Onondaga,Syracuse (City),JCT I81 & HIAWATHA BLVD,HIAWATHA BLVD,81I 81I33032163,NYSDOT,1987,9,4
11262,3,Oswego,Hastings (Town),2.9 MI N JCT RTS I81NB+49,81I 81I34041065,DYKEMAN CREEK,NYSDOT,1960,9,4
518,6,Allegany,Centerville (Town),4.0 MI SW OF HUME,COUNTY ROAD 23,TRIB GENESEE RVR,County,2002,9,4
3694,3,Cortland,Cortlandville (Town),.1 MI NW OF EXIT 10 - I81,81I 81I32021142,41  41 32031224,NYSDOT,1966,9,4
15768,8,Ulster,Denning (Town),1 MILE SW OF FROST VALLEY,COUNTY ROAD 47,HIGH FALLS BROOK,County,2006,9,4
16598,8,Westchester,Bedford (Town),4.1 MI N JCT RTS I684+172,684I684I87011168,WHITE HILL RIVER,NYSDOT,1968,9,4
496,6,Allegany,Burns (Town),2.7 MI SW OF CANASERAGA,COUNTY ROAD 13C,SLADER CREEK,County,1991,9,4
3115,9,Chenango,Otselic (Town),JCT SH 80 & OTSELIC RIVER,80  80 92031009,OTSELIC RIVER,NYSDOT,1935,9,4
16599,8,Westchester,Bedford (Town),4.1 MI N JCT RTS I684+172,684I684I87011168,WHITE HILL RIVER,NYSDOT,1968,9,4
6996,7,Jefferson,Pamelia (Town),3.7 MI S JCT I-81 + 411,81I 81I73051352,COUNTY ROAD 15,NYSDOT,1965,9,4
6995,7,Jefferson,Pamelia (Town),3.7 MI S JCT I-81 + 411,81I 81I73051352,COUNTY ROAD 15,NYSDOT,1965,9,4
5574,1,Essex,Elizabethtown (Town),7 MI S ELIZABETHTOWN,GILLIGAN ROAD,BOQUET RIVER,County,1911,9,4
6818,7,Jefferson,Alexandria (Town),5.2 MI N JCT I81 & SH 411,81I 81I73051445,CR 3TY ROAD 3,NYSDOT,1965,9,4
16528,4,Wayne,Palmyra (Town),2.2 MI N OF PALMYRA,CR210 MAPLE AVE,RED CREEK,County,2002,9,4
6817,7,Jefferson,Alexandria (Town),5.2 MI N JCT I81 & SH 411,81I 81I73051445,CR 3TY ROAD 3,NYSDOT,1965,9,4
16514,4,Wayne,Macedon (Town),2.2 MI E OF MACEDON,YELLOW MILLS ROAD,GANARGUA CREEK,County,2014,9,4
14910,10,Suffolk,Shelter Island (Town),SH 114 AT SHELTER ISLAND,114 114 07012039,CHASE CREEK,NYSDOT,1994,9,4
3204,9,Chenango,Smithville (Town),6.2 MI WEST OF OXFORD,STONE QUARRY ROAD,MILL BROOK,County,1982,9,4
11263,3,Oswego,Hastings (Town),2.9 MI N JCT RTS I81SB+49,81I 81I34041065,DYKEMAN CREEK,NYSDOT,1960,9,4
3114,9,Chenango,Otselic (Town),2 MI SW JCT SH 26 & SH 80,26  26 92031121,MANN BROOK,NYSDOT,1937,9,4
1225,9,Broome,Fenton (Town),0.5 MI NE JCT RTS 369 & 7,369 369 91011006,BALLYHACK CREEK,NYSDOT,1991,9,4
14470,6,Steuben,Lindley (Town),.7 MILE WEST OF PRESHO,N CLENDENNING CRK,N B GLENDENING CK,Town,1983,9,4
4627,8,Dutchess,Wappingers Falls (Village),1.2 MI S JCT RTS 9D+9,9D  9D82033070,WAPPINGER CREEK,NYSDOT,1884,9,4
2279,5,Chautauqua,Ellery (Town),BEMUS POINT INTERCHANGE,86I 17 52052A01,86I 17 52011295,NYSDOT,1981,9,4
2492,5,Chautauqua,North Harmony (Town),0.1MI.N.JCT.RTES 394 & 17,394  17 52012096,BALL CREEK,NYSDOT,1982,9,4
12225,11,Queens,New York (City),IN FLUSHING,MURRAY STREET,LONG ISLAND-PW BR,City,1913,9,4
7607,4,Livingston,Ossian (Town),6 MI SE CITY NO. DANVILLE,LINZY ROAD,SUGAR CREEK,County,1953,9,4
1299,9,Broome,Kirkwood (Town),.2 MILE WEST OF KIRKWOOD,COUNTY ROAD 20,NORFOLK SOUTHERN,County,1966,9,4
1156,9,Broome,Colesville (Town),0.7 MI W JCT RTS 7 & 79,7   7 91013161,BELDEN BROOK,NYSDOT,1956,9,4
6986,7,Jefferson,Pamelia (Town),0.3 MI N JCT RTS 11 & 37,37  37 73011002,KELSEY CREEK,NYSDOT,1993,9,4
14762,10,Suffolk,Huntington (Town),1.8 MI SE JCT NSP+I495,495I495I07031001,ROUND SWAMP ROAD,NYSDOT,1997,9,4
14761,10,Suffolk,Huntington (Town),1.8 MI SE JCT MSP+I495,495I495I07031001,ROUND SWAMP ROAD,NYSDOT,1997,9,4
7549,4,Livingston,Leicester (Town),JCT RTE 20A + GENESEE R,20A 20A42031067,GENESEE RIVER,NYSDOT,1970,9,4
8238,4,Monroe,Perinton (Town),.5 mi W. Howell Rd,CR17 WHITNEY RD,Thomas Creek,County,2009,9,4
7613,4,Livingston,Portage (Town),1 MI. SW OF DALTON,CHEESE FACTORY RD,KESHEQUA CREEK,County,1986,9,4
7617,4,Livingston,Portage (Town),1.5 MI W OF NUNDA,PARKER ROAD,KESHEQUA CREEK,County,1991,9,4
1470,9,Broome,Whitney Point (Village),.4 MI N JCT SH 26 & I81,26  26 91011278,NY SUSQUEHNNA & WESTERN,NYSDOT,1965,9,4
5074,5,Erie,Concord (Town),2.4 MI  NE OF NEW OREGON,219  219 53121098,BROWN HILL ROAD,NYSDOT,1981,9,4
12709,11,Richmond,New York (City),IN GRANT CITY,MIDLAND AVENUE,SIRT SOUTH SHORE,Metropolitan Transportation Authority,1952,9,4
4209,9,Delaware,Roxbury (Town),1.1 MI N OF ROXBURY,HARDSCRABBLE ROAD,PLEASANT VLLEY BK,County,1955,9,4
17486,6,Yates,Benton (Town),IN BELLONA,PREEMPTION ROAD,KASHONG CREEK,County,1934,9,4
10161,3,Onondaga,Lafayette (Town),1.5 mi N. of Lafayette,11 11 33031101,Kennedy Creek,NYSDOT,1912,9,4
13667,3,Seneca,Tyre (Town),6.5 MI N OF SENECA FALLS,MAYS POINT RD,CLYDE RIVER,County,2003,9,4
6836,7,Jefferson,Antwerp (Village),IN VILLAGE OF ANTWERP,COUNTY ROAD 194,INDIAN RIVER,County,1880,9,4
16286,1,Warren,Warrensburg (Town),1 MI NORTHWEST I87 EXIT24,CR10 TO RIVER RD,SCHROON RIVER,County,1896,9,4
13507,9,Schoharie,Wright (Town),2.0 MI NW OF BERNE,SCHELL ROAD,FOX CREEK,County,2001,9,4
15657,3,Tompkins,Ithaca (City),1.0 MI S JCT RTS 13 + 34,13  13 36032026,CASCADILLA CREEK,NYSDOT,1965,9,4
13148,1,Saratoga,Providence (Town),4.5 MI W LAKE DESOLATION,HANS CREEK ROAD,HANS CREEK,County,2001,9,4
2007,3,Cayuga,Auburn (City),JCT RTE 5 + OWASCO OUTLET,5   5 31072114,OWASCO OUTLET,NYSDOT,1976,9,4
11072,8,Orange,Woodbury (Town),4 MI SW JCT US 6 & US 9W,SILVERMINE ROAD,QUEENSBORO BROOK,Palisades Interstate Park Commission,1940,9,4
4338,8,Dutchess,Clinton (Town),1.5 MI.NE OF SALT POINT,115 115 82012119,987G 987G82031244,NYSDOT,1946,9,4
11087,4,Orleans,Albion (Village),.8 MI E JCT SH 31 & SH 98,31  31 45021157,W BR SANDY CREEK,NYSDOT,1931,9,4
6073,4,Genesee,Alabama (Town),3.2 MI N JCT RTS 63 + 77,63  63 41043148,SWAMP,NYSDOT,1932,9,4
10789,8,Orange,Highlands (Town),1.0 MI S JCT RTE 9W+293,STONY LONESOME RD,9W  9W83021047,NYSDOT,1970,9,4
15643,3,Tompkins,Groton (Town),1.5 MI NORTH OF MCLEAN,DAVIS ROAD,FALL CREEK,County,1971,9,4
15640,3,Tompkins,Groton (Town),3.6 MILES NORTH OF MCLEAN,CHAMPLIN ROAD,WEBSTER BROOK,County,2003,9,4
5585,1,Essex,Essex (Town),.75 MI W OF BOUQUET,COUNTY ROAD 12,BOUQUET RIVER,County,1993,9,4
16123,8,Ulster,Woodstock (Town),4.4 MI E JCT SH28 & SH212,212 212 86011043,SILVER HOLLOW,NYSDOT,1984,9,4
7898,4,Monroe,Chili (Town),.3 MI NE JCT SH252A/SH383,252A252A43011042,LITTLE BLACK CREEK,County,1935,9,4
13145,1,Saratoga,Providence (Town),4 MI NNW JCT SH 147 & 29,HANS CREEK ROAD,HANS CREEK,County,2001,9,4
10780,8,Orange,Highland Falls (Village),VILLAGE OF HIGHLAND FALLS,TOWN HALL ROW,HIGHLAND BROOK,County,1981,9,4
4212,9,Delaware,Roxbury (Town),IN ROXBURY,ROXBURY-STRATTON,E BR DELAWARE RIVER,County,1969,9,4
13643,3,Seneca,Ovid (Town),6.7 MI E OF OVID,WYERS POINT ROAD,NIVEK CREEK,Town,1966,9,4
9465,5,Niagara,Wheatfield (Town),0.5 MI SE JCT RTS 62&182,PLAZA DRIVE,BERGHOLTZ CREEK,Town,1981,9,4
13150,1,Saratoga,Providence (Town),4 MI NW JCT NY147<NY29,SLEEZER ROAD,HANS CREEK,County,1930,9,4
17278,8,Westchester,Yonkers (City),0.4 MI N JCT RTS I87+100,PALMER ROAD,87IX,NYS Thruway Authority,1954,9,4
2047,3,Cayuga,Brutus (Town),1.7 MI NW OF WEEDSPORT,TOWN LINE RD,90IX,NYS Thruway Authority,1953,9,4
6456,1,Greene,Windham (Town),.3 MI NORTH OF HENSONVLLE,COUNTY ROAD 65,BATAVIA KILL,County,2007,9,4
11282,3,Oswego,Mexico (Town),1.1 MI N JCT US11 & SH69A,11  11 34041114,LITTLE SALMON RIVER,NYSDOT,1936,9,4
8012,4,Monroe,Greece (Town),JCT SH 104 & ROL,104 104 43031168,390 390 43011035,NYSDOT,2005,9,4
5421,5,Erie,Sardinia (Town),1.1 MI NORTH OF SARDINIA,SAVAGE ROAD,DRY CREEK,County,2013,9,4
5419,5,Erie,Sardinia (Town),4 MILES SE OF HOLLAND,S PROTECTION ROAD,E B CAZENOVIA CRK,County,1993,9,4
16044,8,Ulster,Shawangunk (Town),0.4 MI SE OF BRUYNSWICK,COUNTY ROAD 18,SHAWANGUNK KILL,County,1960,9,4
10931,8,Orange,Tuxedo (Town),IN TUXEDO,LAKE KANAWAUKE RD,17   17 83101328,NYSDOT,1942,9,4
8842,10,Nassau,North Hempstead (Town),IN MANHASSET,PLANDOME ROAD,LONG ISLAND-P W B,Town,1900,9,4
2069,3,Cayuga,Locke (Town),0.2 MI SE JCT RTS 90 & 38,90  90 31021087,OWASCO INLET,NYSDOT,1999,9,4
5627,1,Essex,Keene (Town),4 MI NE OF KEENE,OCONNELL ROAD,STYLES BROOK,County,2012,9,4
6519,2,Hamilton,Long Lake (Town),9.4 MI NW OF LONG LAKE,CR10A CIRCLE ROAD,BOG STREAM,County,1970,9,5
3352,7,Clinton,Peru (Town),1.8 MI SW OF PEASLEEVILLE,CR 33,SALMON RIVER,County,1959,9,5
5932,7,Franklin,Moira (Town),.5 MILE NW OF MOIRA,"CR #6, MOIRA-ST L",LAWRENCE BROOK,County,1943,9,5
11372,3,Oswego,Redfield (Town),1.5 MI E OF REDFIELD,WATERBURY ROAD,SALMON RIVER,County,2017,9,5
11373,3,Oswego,Richland (Town),2.9 MI SW JCT RTS 3 + 13,3   3 34013205,SNAKE CREEK,NYSDOT,1934,9,5
3355,7,Clinton,Peru (Town),2.6MI SW PEASLEEVILLE,DENTON ROAD,SALMON RIVER,County,2010,9,5
10250,3,Onondaga,Pompey (Town),0.8 MI SE OF DELPHI FALLS,CARDNER ROAD,LIMESTONE CREEK,County,1994,9,5
6896,7,Jefferson,Ellisburg (Town),0.9 MI N JCT RTS 193+I-81,CR 91,81I 81I73051054,NYSDOT,1961,9,5
3351,7,Clinton,Peru (Town),.5 MI SW OF PEASLEEVILLE,CR 33,SALMON RIVER,County,1960,9,5
2363,5,Chautauqua,Falconer (Village),2.8 MI NE JCT RTS 394 &60,394  17 52013005,MOON BROOK,NYSDOT,1997,9,5
197,1,Albany,Colonie (Town),JCT RTE 7 < RTE I890,7   7 11061001,890I890I11021001,NYSDOT,1960,9,5
11641,9,Otsego,Pittsfield (Town),0.2 MI E OF NEW BERLIN,COUNTY ROAD 18,WHARTON CREEK,County,2008,9,5
5940,7,Franklin,Moira (Town),.5 MI NW OF MOIRA,MILL RD,LAWRENCE BROOK,Town,1930,9,5
12187,11,Queens,New York (City),JFK INTERNATIONAL AIRPORT,IABVO OVERPASS,RAMP VIT,Port Authority of NY and NJ,1994,9,5
6014,2,Fulton,Gloversville (City),AT CITY OF GLOVERSVILLE,EAST PINE STREET,CAYADUTTA CREEK,City,1990,9,5
4769,5,Erie,Aurora (Town),1.9 MI NW OF SOUTH WALES,BLAKELEY CNRS RD,E BR CAZENOVIA CK,County,1992,9,5
6018,2,Fulton,Gloversville (City),CITY OF GLOVERSVILLE,SOUTH MAIN STREET,CAYADUTTA CREEK,City,2004,9,5
3577,8,Columbia,Ghent (Town),1.8 MI W. OF CHATHAM,SHUFELT ROAD,KLINE KILL,County,1990,9,5
7391,7,Lewis,Lewis (Town),8.1 MI W OF WEST LEYDEN,OSCEOLA ROAD,E BR FISH CREEK,County,1998,9,5
15360,9,Tioga,Barton (Town),3.1 MI N OF WAVERLY,34  34 65011031,RANCH CREEK,NYSDOT,1937,9,5
7892,4,Monroe,Brighton (Town),2 MI W JCT BRG CNL & SH65,WINTON ROAD,ERIE CANAL,County,1967,9,5
6041,2,Fulton,Mayfield (Town),01 MI N JCT RTS 30+29,30  30 21051050,KENNEYETTO CREEK,NYSDOT,2012,9,5
10436,3,Onondaga,Van Buren (Town),3.5 MI NW JCT I690 & I90,VAN BUREN RD,690 690 33011034,NYSDOT,1971,9,5
4773,5,Erie,Aurora (Town),.4 MILE S OF SOUTH WALES,DARLING ROAD,E B CAZENOVIA CRK,County,1960,9,5
856,11,Bronx,New York (City),5.0 MI NW I295&I95,95IX,908AX,NYS Thruway Authority,1956,9,5
2775,6,Chemung,Catlin (Town),3.1 MI SW OF PINE VALLEY,SAWDEY ROAD,MADISON CREEK,County,1946,9,5
15359,9,Tioga,Barton (Town),2.2 MI N OF WAVERLY,34  34 65011022,SPRING BROOK,NYSDOT,1937,9,5
11737,8,Putnam,Kent (Town),0.1 MI E I84 INT 17,BOWEN ROAD,84I 84I84031015,NYSDOT,1968,9,5
14627,10,Suffolk,Babylon (Town),.1 MI S JCT RTS 109+110,110 110 07011037,LIRR-CENTRAL BRCH,NYSDOT,1956,9,5
7472,7,Lewis,Pinckney (Town),0.1 MI NE JCT RTS 177+194,COUNTY ROAD 194,GULF STREAM,County,1933,9,5
4653,5,Erie,Alden (Town),1.1 MI SE JCT 20'358,FOUR ROD ROAD,CAYUGA CREEK,County,1954,9,5
